merchant_id,as_of_date,day_index,horizon_days,future_chargeback_amount,future_chargeback_rate,future_transaction_count,baseline_daily_gmv_trailing,baseline_daily_chargeback_amount_trailing,baseline_chargeback_rate_trailing,elevation_ratio_amount,elevation_ratio_rate,label_elevated_chargeback
M0029,2024-01-23,22,30,1960.2276469924072,0.006024096385542169,332,14251.055647009829,145.70826084872803,0.009316770186335404,0.4484366307429163,0.6465863453815262,0
M0029,2024-01-24,23,7,1064.499193601674,0.012658227848101266,79,14115.199308564863,139.63708331336434,0.009009009009009009,1.0890467615282347,1.4050632911392404,0
M0029,2024-01-24,23,14,1064.499193601674,0.006289308176100629,159,14115.199308564863,139.63708331336434,0.009009009009009009,0.5445233807641173,0.6981132075471699,0
M0029,2024-01-24,23,30,1960.2276469924072,0.006006006006006006,333,14115.199308564863,139.63708331336434,0.009009009009009009,0.46793387555782573,0.6666666666666666,0
M0029,2024-01-25,24,7,0.0,0.0,76,14019.353858878603,176.63156772489674,0.011627906976744186,0.0,0.0,0
M0029,2024-01-25,24,14,0.0,0.0,159,14019.353858878603,176.63156772489674,0.011627906976744186,0.0,0.0,0
M0029,2024-01-25,24,30,895.7284533907332,0.0029850746268656717,335,14019.353858878603,176.63156772489674,0.011627906976744186,0.1690389520831724,0.25671641791044775,0
M0029,2024-01-26,25,7,0.0,0.0,81,13848.696194265098,169.83804588932378,0.0113314447592068,0.0,0.0,0
M0029,2024-01-26,25,14,0.0,0.0,162,13848.696194265098,169.83804588932378,0.0113314447592068,0.0,0.0,0
M0029,2024-01-26,25,30,895.7284533907332,0.002932551319648094,341,13848.696194265098,169.83804588932378,0.0113314447592068,0.1758005101664993,0.2587976539589443,0
M0029,2024-01-27,26,7,0.0,0.0,83,13713.563292674418,163.5477478934229,0.011019283746556474,0.0,0.0,0
M0029,2024-01-27,26,14,0.0,0.0,164,13713.563292674418,163.5477478934229,0.011019283746556474,0.0,0.0,0
M0029,2024-01-27,26,30,895.7284533907332,0.002932551319648094,341,13713.563292674418,163.5477478934229,0.011019283746556474,0.1825620682498262,0.2661290322580645,0
M0029,2024-01-28,27,7,0.0,0.0,81,13695.124540299392,157.70675689722924,0.010666666666666666,0.0,0.0,0
M0029,2024-01-28,27,14,0.0,0.0,164,13695.124540299392,157.70675689722924,0.010666666666666666,0.0,0.0,0
M0029,2024-01-28,27,30,895.7284533907332,0.002932551319648094,341,13695.124540299392,157.70675689722924,0.010666666666666666,0.18932362633315308,0.27492668621700883,0
M0029,2024-01-29,28,7,0.0,0.0,77,13815.59859191604,157.70675689722924,0.010554089709762533,0.0,0.0,0
M0029,2024-01-29,28,14,0.0,0.0,157,13815.59859191604,157.70675689722924,0.010554089709762533,0.0,0.0,0
M0029,2024-01-29,28,30,895.7284533907332,0.0029850746268656717,335,13815.59859191604,157.70675689722924,0.010554089709762533,0.18932362633315308,0.2828358208955224,0
M0029,2024-01-30,29,7,0.0,0.0,78,13601.575658254407,157.70675689722924,0.010723860589812333,0.0,0.0,0
M0029,2024-01-30,29,14,0.0,0.0,155,13601.575658254407,157.70675689722924,0.010723860589812333,0.0,0.0,0
M0029,2024-01-30,29,30,895.7284533907332,0.0029850746268656717,335,13601.575658254407,157.70675689722924,0.010723860589812333,0.18932362633315308,0.2783582089552239,0
M0029,2024-01-31,30,7,0.0,0.0,80,13284.256679419164,115.06676887424821,0.00821917808219178,0.0,0.0,0
M0029,2024-01-31,30,14,895.7284533907332,0.006289308176100629,159,13284.256679419164,115.06676887424821,0.00821917808219178,0.5560302460873442,0.7651991614255766,0
M0029,2024-01-31,30,30,895.7284533907332,0.002976190476190476,336,13284.256679419164,115.06676887424821,0.00821917808219178,0.2594807815074273,0.3621031746031746,0
M0029,2024-02-01,31,7,0.0,0.0,83,13101.311236785525,80.13727463306206,0.00558659217877095,0.0,0.0,0
M0029,2024-02-01,31,14,895.7284533907332,0.006134969325153374,163,13101.311236785525,80.13727463306206,0.00558659217877095,0.7983875681645337,1.098159509202454,0
M0029,2024-02-01,31,30,895.7284533907332,0.0029239766081871343,342,13101.311236785525,80.13727463306206,0.00558659217877095,0.3725808651434491,0.5233918128654971,0
M0029,2024-02-02,32,7,0.0,0.0,81,12961.734732296109,80.13727463306206,0.005649717514124294,0.0,0.0,0
M0029,2024-02-02,32,14,895.7284533907332,0.006369426751592357,157,12961.734732296109,80.13727463306206,0.005649717514124294,0.7983875681645337,1.127388535031847,0
M0029,2024-02-02,32,30,895.7284533907332,0.002967359050445104,337,12961.734732296109,80.13727463306206,0.005649717514124294,0.3725808651434491,0.5252225519287834,0
M0029,2024-02-03,33,7,0.0,0.0,81,12739.820186332003,80.13727463306206,0.005780346820809248,0.0,0.0,0
M0029,2024-02-03,33,14,895.7284533907332,0.00641025641025641,156,12739.820186332003,80.13727463306206,0.005780346820809248,0.7983875681645337,1.108974358974359,0
M0029,2024-02-03,33,30,895.7284533907332,0.0029850746268656717,335,12739.820186332003,80.13727463306206,0.005780346820809248,0.3725808651434491,0.5164179104477612,0
M0029,2024-02-04,34,7,0.0,0.0,83,12570.838345572422,80.13727463306206,0.005847953216374269,0.0,0.0,0
M0029,2024-02-04,34,14,895.7284533907332,0.0064516129032258064,155,12570.838345572422,80.13727463306206,0.005847953216374269,0.7983875681645337,1.103225806451613,0
M0029,2024-02-04,34,30,895.7284533907332,0.002976190476190476,336,12570.838345572422,80.13727463306206,0.005847953216374269,0.3725808651434491,0.5089285714285714,0
M0029,2024-02-05,35,7,0.0,0.0,80,12465.461511254747,80.13727463306206,0.005865102639296188,0.0,0.0,0
M0029,2024-02-05,35,14,895.7284533907332,0.006622516556291391,151,12465.461511254747,80.13727463306206,0.005865102639296188,0.7983875681645337,1.1291390728476822,0
M0029,2024-02-05,35,30,895.7284533907332,0.0029850746268656717,335,12465.461511254747,80.13727463306206,0.005865102639296188,0.3725808651434491,0.508955223880597,0
M0029,2024-02-06,36,7,0.0,0.0,77,12547.590210324657,38.01782834291693,0.0029154518950437317,0.0,0.0,0
M0029,2024-02-06,36,14,895.7284533907332,0.006535947712418301,153,12547.590210324657,38.01782834291693,0.0029154518950437317,1.6829105344083646,2.241830065359477,0
M0029,2024-02-06,36,30,895.7284533907332,0.0029850746268656717,335,12547.590210324657,38.01782834291693,0.0029154518950437317,0.7853582493905702,1.0238805970149254,0
M0029,2024-02-07,37,7,895.7284533907332,0.012658227848101266,79,12476.654468133243,38.01782834291693,0.0029154518950437317,3.365821068816729,4.341772151898734,1
M0029,2024-02-07,37,14,895.7284533907332,0.006535947712418301,153,12476.654468133243,38.01782834291693,0.0029154518950437317,1.6829105344083646,2.241830065359477,0
M0029,2024-02-07,37,30,895.7284533907332,0.003003003003003003,333,12476.654468133243,38.01782834291693,0.0029154518950437317,0.7853582493905702,1.03003003003003,0
M0029,2024-02-08,38,7,895.7284533907332,0.0125,80,12355.674925244837,38.01782834291693,0.002932551319648094,3.365821068816729,4.2625,1
M0029,2024-02-08,38,14,895.7284533907332,0.006622516556291391,151,12355.674925244837,38.01782834291693,0.002932551319648094,1.6829105344083646,2.2582781456953644,0
M0029,2024-02-08,38,30,1672.3823952633238,0.005970149253731343,335,12355.674925244837,38.01782834291693,0.002932551319648094,1.4663141550139804,2.035820895522388,0
M0029,2024-02-09,39,7,895.7284533907332,0.013157894736842105,76,12181.343747949513,38.01782834291693,0.002967359050445104,3.365821068816729,4.434210526315789,1
M0029,2024-02-09,39,14,895.7284533907332,0.006622516556291391,151,12181.343747949513,38.01782834291693,0.002967359050445104,1.6829105344083646,2.2317880794701987,0
M0029,2024-02-09,39,30,1672.3823952633238,0.005917159763313609,338,12181.343747949513,38.01782834291693,0.002967359050445104,1.4663141550139804,1.9940828402366864,0
M0029,2024-02-10,40,7,895.7284533907332,0.013333333333333334,75,12118.919887011563,38.01782834291693,0.002967359050445104,3.365821068816729,4.493333333333333,1
M0029,2024-02-10,40,14,895.7284533907332,0.006578947368421052,152,12118.919887011563,38.01782834291693,0.002967359050445104,1.6829105344083646,2.2171052631578947,0
M0029,2024-02-10,40,30,1672.3823952633238,0.005970149253731343,335,12118.919887011563,38.01782834291693,0.002967359050445104,1.4663141550139804,2.011940298507463,0
M0029,2024-02-11,41,7,895.7284533907332,0.013888888888888888,72,11862.954197995083,38.01782834291693,0.0030303030303030303,3.365821068816729,4.583333333333333,1
M0029,2024-02-11,41,14,895.7284533907332,0.0064516129032258064,155,11862.954197995083,38.01782834291693,0.0030303030303030303,1.6829105344083646,2.129032258064516,0
M0029,2024-02-11,41,30,1672.3823952633238,0.005988023952095809,334,11862.954197995083,38.01782834291693,0.0030303030303030303,1.4663141550139804,1.9760479041916168,0
M0029,2024-02-12,42,7,895.7284533907332,0.014084507042253521,71,11740.471200361591,38.01782834291693,0.003048780487804878,3.365821068816729,4.619718309859155,1
M0029,2024-02-12,42,14,895.7284533907332,0.00641025641025641,156,11740.471200361591,38.01782834291693,0.003048780487804878,1.6829105344083646,2.102564102564102,0
M0029,2024-02-12,42,30,1672.3823952633238,0.005988023952095809,334,11740.471200361591,38.01782834291693,0.003048780487804878,1.4663141550139804,1.9640718562874253,0
M0029,2024-02-13,43,7,895.7284533907332,0.013157894736842105,76,11677.594211788237,38.01782834291693,0.003067484662576687,3.365821068816729,4.289473684210526,1
M0029,2024-02-13,43,14,895.7284533907332,0.006289308176100629,159,11677.594211788237,38.01782834291693,0.003067484662576687,1.6829105344083646,2.050314465408805,0
M0029,2024-02-13,43,30,1672.3823952633238,0.005952380952380952,336,11677.594211788237,38.01782834291693,0.003067484662576687,1.4663141550139804,1.9404761904761902,0
M0029,2024-02-14,44,7,0.0,0.0,74,11631.017348572224,70.00813024972884,0.006191950464396285,0.0,0.0,0
M0029,2024-02-14,44,14,0.0,0.0,155,11631.017348572224,70.00813024972884,0.006191950464396285,0.0,0.0,0
M0029,2024-02-14,44,30,776.6539418725906,0.002967359050445104,337,11631.017348572224,70.00813024972884,0.006191950464396285,0.36979226036659685,0.4792284866468843,0
M0029,2024-02-15,45,7,0.0,0.0,71,11492.082291386958,70.00813024972884,0.006230529595015576,0.0,0.0,0
M0029,2024-02-15,45,14,0.0,0.0,154,11492.082291386958,70.00813024972884,0.006230529595015576,0.0,0.0,0
M0029,2024-02-15,45,30,776.6539418725906,0.0029498525073746312,339,11492.082291386958,70.00813024972884,0.006230529595015576,0.36979226036659685,0.47345132743362833,0
M0029,2024-02-16,46,7,0.0,0.0,75,11432.31766393417,70.00813024972884,0.006269592476489028,0.0,0.0,0
M0029,2024-02-16,46,14,0.0,0.0,157,11432.31766393417,70.00813024972884,0.006269592476489028,0.0,0.0,0
M0029,2024-02-16,46,30,776.6539418725906,0.002932551319648094,341,11432.31766393417,70.00813024972884,0.006269592476489028,0.36979226036659685,0.467741935483871,0
M0029,2024-02-17,47,7,0.0,0.0,77,11340.11652357089,70.00813024972884,0.006349206349206349,0.0,0.0,0
M0029,2024-02-17,47,14,0.0,0.0,160,11340.11652357089,70.00813024972884,0.006349206349206349,0.0,0.0,0
M0029,2024-02-17,47,30,776.6539418725906,0.002932551319648094,341,11340.11652357089,70.00813024972884,0.006349206349206349,0.36979226036659685,0.46187683284457476,0
M0029,2024-02-18,48,7,0.0,0.0,83,11278.339817617843,70.00813024972884,0.00641025641025641,0.0,0.0,0
M0029,2024-02-18,48,14,0.0,0.0,160,11278.339817617843,70.00813024972884,0.00641025641025641,0.0,0.0,0
M0029,2024-02-18,48,30,776.6539418725906,0.0029154518950437317,343,11278.339817617843,70.00813024972884,0.00641025641025641,0.36979226036659685,0.4548104956268222,0
M0029,2024-02-19,49,7,0.0,0.0,85,11251.741369100953,70.00813024972884,0.006430868167202572,0.0,0.0,0
M0029,2024-02-19,49,14,0.0,0.0,162,11251.741369100953,70.00813024972884,0.006430868167202572,0.0,0.0,0
M0029,2024-02-19,49,30,776.6539418725906,0.002881844380403458,347,11251.741369100953,70.00813024972884,0.006430868167202572,0.36979226036659685,0.44812680115273773,0
M0029,2024-02-20,50,7,0.0,0.0,83,11254.293715277992,70.00813024972884,0.006430868167202572,0.0,0.0,0
M0029,2024-02-20,50,14,0.0,0.0,159,11254.293715277992,70.00813024972884,0.006430868167202572,0.0,0.0,0
M0029,2024-02-20,50,30,1834.6926259953234,0.005847953216374269,342,11254.293715277992,70.00813024972884,0.006430868167202572,0.8735616941683377,0.9093567251461988,0
M0029,2024-02-21,51,7,0.0,0.0,81,11311.97648357563,70.00813024972884,0.00641025641025641,0.0,0.0,0
M0029,2024-02-21,51,14,0.0,0.0,158,11311.97648357563,70.00813024972884,0.00641025641025641,0.0,0.0,0
M0029,2024-02-21,51,30,1834.6926259953234,0.0058997050147492625,339,11311.97648357563,70.00813024972884,0.00641025641025641,0.8735616941683377,0.9203539823008849,0
M0029,2024-02-22,52,7,0.0,0.0,83,11205.8486219375,31.9903019068119,0.0032258064516129032,0.0,0.0,0
M0029,2024-02-22,52,14,0.0,0.0,161,11205.8486219375,31.9903019068119,0.0032258064516129032,0.0,0.0,0
M0029,2024-02-22,52,30,1834.6926259953234,0.005847953216374269,342,11205.8486219375,31.9903019068119,0.0032258064516129032,1.911717527538818,1.8128654970760234,1
M0029,2024-02-23,53,7,0.0,0.0,82,11320.354724925786,31.9903019068119,0.003194888178913738,0.0,0.0,0
M0029,2024-02-23,53,14,0.0,0.0,159,11320.354724925786,31.9903019068119,0.003194888178913738,0.0,0.0,0
M0029,2024-02-23,53,30,1834.6926259953234,0.005847953216374269,342,11320.354724925786,31.9903019068119,0.003194888178913738,1.911717527538818,1.8304093567251463,1
M0029,2024-02-24,54,7,0.0,0.0,83,11403.144727827628,31.9903019068119,0.0031645569620253164,0.0,0.0,0
M0029,2024-02-24,54,14,776.6539418725906,0.006289308176100629,159,11403.144727827628,31.9903019068119,0.0031645569620253164,1.7341281030709872,1.987421383647799,0
M0029,2024-02-24,54,30,1834.6926259953234,0.0058823529411764705,340,11403.144727827628,31.9903019068119,0.0031645569620253164,1.911717527538818,1.8588235294117648,1
M0029,2024-02-25,55,7,0.0,0.0,77,11432.071266288493,31.9903019068119,0.003134796238244514,0.0,0.0,0
M0029,2024-02-25,55,14,776.6539418725906,0.006289308176100629,159,11432.071266288493,31.9903019068119,0.003134796238244514,1.7341281030709872,2.006289308176101,0
M0029,2024-02-25,55,30,2883.0677505804106,0.008928571428571428,336,11432.071266288493,31.9903019068119,0.003134796238244514,3.0041060141485154,2.8482142857142856,1
M0029,2024-02-26,56,7,0.0,0.0,77,11281.590643476136,31.9903019068119,0.003194888178913738,0.0,0.0,0
M0029,2024-02-26,56,14,776.6539418725906,0.006329113924050633,158,11281.590643476136,31.9903019068119,0.003194888178913738,1.7341281030709872,1.9810126582278482,0
M0029,2024-02-26,56,30,2883.0677505804106,0.008902077151335312,337,11281.590643476136,31.9903019068119,0.003194888178913738,3.0041060141485154,2.7863501483679527,1
M0029,2024-02-27,57,7,0.0,0.0,76,11269.864936582379,31.9903019068119,0.0031847133757961785,0.0,0.0,0
M0029,2024-02-27,57,14,776.6539418725906,0.006369426751592357,157,11269.864936582379,31.9903019068119,0.0031847133757961785,1.7341281030709872,2.0,0
M0029,2024-02-27,57,30,2883.0677505804106,0.008823529411764706,340,11269.864936582379,31.9903019068119,0.0031847133757961785,3.0041060141485154,2.7705882352941176,1
M0029,2024-02-28,58,7,0.0,0.0,77,11267.895143230022,31.9903019068119,0.0031847133757961785,0.0,0.0,0
M0029,2024-02-28,58,14,776.6539418725906,0.00641025641025641,156,11267.895143230022,31.9903019068119,0.0031847133757961785,1.7341281030709872,2.0128205128205128,0
M0029,2024-02-28,58,30,2883.0677505804106,0.008771929824561403,342,11267.895143230022,31.9903019068119,0.0031847133757961785,3.0041060141485154,2.7543859649122804,1
M0029,2024-02-29,59,7,0.0,0.0,78,11374.743526262146,31.9903019068119,0.0031545741324921135,0.0,0.0,0
M0029,2024-02-29,59,14,776.6539418725906,0.00641025641025641,156,11374.743526262146,31.9903019068119,0.0031545741324921135,1.7341281030709872,2.032051282051282,0
M0029,2024-02-29,59,30,2883.0677505804106,0.00872093023255814,344,11374.743526262146,31.9903019068119,0.0031545741324921135,3.0041060141485154,2.7645348837209305,1
M0029,2024-03-01,60,7,0.0,0.0,77,11269.28805287343,31.9903019068119,0.0031847133757961785,0.0,0.0,0
M0029,2024-03-01,60,14,776.6539418725906,0.00625,160,11269.28805287343,31.9903019068119,0.0031847133757961785,1.7341281030709872,1.9625,0
M0029,2024-03-01,60,30,2883.0677505804106,0.008746355685131196,343,11269.28805287343,31.9903019068119,0.0031847133757961785,3.0041060141485154,2.746355685131195,1
M0029,2024-03-02,61,7,776.6539418725906,0.013157894736842105,76,11296.932644801518,31.9903019068119,0.0031645569620253164,3.4682562061419744,4.157894736842105,1
M0029,2024-03-02,61,14,776.6539418725906,0.00625,160,11296.932644801518,31.9903019068119,0.0031645569620253164,1.7341281030709872,1.975,0
M0029,2024-03-02,61,30,2883.0677505804106,0.008746355685131196,343,11296.932644801518,31.9903019068119,0.0031645569620253164,3.0041060141485154,2.7638483965014577,1
M0029,2024-03-03,62,7,776.6539418725906,0.012195121951219513,82,11250.03240462455,31.9903019068119,0.0031746031746031746,3.4682562061419744,3.8414634146341466,1
M0029,2024-03-03,62,14,776.6539418725906,0.006211180124223602,161,11250.03240462455,31.9903019068119,0.0031746031746031746,1.7341281030709872,1.9565217391304346,0
M0029,2024-03-03,62,30,2883.0677505804106,0.00872093023255814,344,11250.03240462455,31.9903019068119,0.0031746031746031746,3.0041060141485154,2.7470930232558137,1
M0029,2024-03-04,63,7,776.6539418725906,0.012345679012345678,81,11254.663211034616,31.9903019068119,0.003194888178913738,3.4682562061419744,3.8641975308641974,1
M0029,2024-03-04,63,14,776.6539418725906,0.006172839506172839,162,11254.663211034616,31.9903019068119,0.003194888178913738,1.7341281030709872,1.9320987654320987,0
M0029,2024-03-04,63,30,2883.0677505804106,0.008695652173913044,345,11254.663211034616,31.9903019068119,0.003194888178913738,3.0041060141485154,2.721739130434783,1
M0029,2024-03-05,64,7,776.6539418725906,0.012345679012345678,81,11194.547771875545,31.9903019068119,0.003205128205128205,3.4682562061419744,3.8518518518518516,1
M0029,2024-03-05,64,14,776.6539418725906,0.006172839506172839,162,11194.547771875545,31.9903019068119,0.003205128205128205,1.7341281030709872,1.9259259259259258,0
M0029,2024-03-05,64,30,2883.0677505804106,0.008670520231213872,346,11194.547771875545,31.9903019068119,0.003205128205128205,3.0041060141485154,2.705202312138728,1
M0029,2024-03-06,65,7,776.6539418725906,0.012658227848101266,79,11142.257241875797,31.9903019068119,0.003215434083601286,3.4682562061419744,3.9367088607594938,1
M0029,2024-03-06,65,14,776.6539418725906,0.006134969325153374,163,11142.257241875797,31.9903019068119,0.003215434083601286,1.7341281030709872,1.9079754601226995,0
M0029,2024-03-06,65,30,2883.0677505804106,0.008571428571428572,350,11142.257241875797,31.9903019068119,0.003215434083601286,3.0041060141485154,2.665714285714286,1
M0029,2024-03-07,66,7,776.6539418725906,0.01282051282051282,78,11167.204927672443,31.9903019068119,0.003205128205128205,3.4682562061419744,4.0,1
M0029,2024-03-07,66,14,1834.6926259953234,0.0125,160,11167.204927672443,31.9903019068119,0.003205128205128205,4.096537559011753,3.9000000000000004,1
M0029,2024-03-07,66,30,2883.0677505804106,0.008571428571428572,350,11167.204927672443,31.9903019068119,0.003205128205128205,3.0041060141485154,2.6742857142857144,1
M0029,2024-03-08,67,7,776.6539418725906,0.012048192771084338,83,11120.277952723292,31.9903019068119,0.0032258064516129032,3.4682562061419744,3.734939759036145,1
M0029,2024-03-08,67,14,1834.6926259953234,0.012578616352201259,159,11120.277952723292,31.9903019068119,0.0032258064516129032,4.096537559011753,3.89937106918239,1
M0029,2024-03-08,67,30,2883.0677505804106,0.008547008547008548,351,11120.277952723292,31.9903019068119,0.0032258064516129032,3.0041060141485154,2.64957264957265,1
M0029,2024-03-09,68,7,0.0,0.0,84,11188.809448850321,59.72794268797585,0.006430868167202572,0.0,0.0,0
M0029,2024-03-09,68,14,1058.0386841227328,0.006329113924050633,158,11188.809448850321,59.72794268797585,0.006430868167202572,1.2653071296605463,0.9841772151898734,0
M0029,2024-03-09,68,30,3235.017876220264,0.008571428571428572,350,11188.809448850321,59.72794268797585,0.006430868167202572,1.8054184415940173,1.332857142857143,1
M0029,2024-03-10,69,7,0.0,0.0,79,11276.625956209606,59.72794268797585,0.006369426751592357,0.0,0.0,0
M0029,2024-03-10,69,14,1058.0386841227328,0.0064516129032258064,155,11276.625956209606,59.72794268797585,0.006369426751592357,1.2653071296605463,1.0129032258064516,0
M0029,2024-03-10,69,30,4227.905778402036,0.011627906976744186,344,11276.625956209606,59.72794268797585,0.006369426751592357,2.359535357673932,1.8255813953488371,1
M0029,2024-03-11,70,7,0.0,0.0,81,11302.514230723235,59.72794268797585,0.006369426751592357,0.0,0.0,0
M0029,2024-03-11,70,14,1058.0386841227328,0.006369426751592357,157,11302.514230723235,59.72794268797585,0.006369426751592357,1.2653071296605463,1.0,0
M0029,2024-03-11,70,30,4227.905778402036,0.011527377521613832,347,11302.514230723235,59.72794268797585,0.006369426751592357,2.359535357673932,1.8097982708933715,1
M0029,2024-03-12,71,7,0.0,0.0,81,11307.011568607051,59.72794268797585,0.006329113924050633,0.0,0.0,0
M0029,2024-03-12,71,14,2106.41380870782,0.012738853503184714,157,11307.011568607051,59.72794268797585,0.006329113924050633,2.5190576206420254,2.0127388535031847,1
M0029,2024-03-12,71,30,4227.905778402036,0.011363636363636364,352,11307.011568607051,59.72794268797585,0.006329113924050633,2.359535357673932,1.7954545454545456,1
M0029,2024-03-13,72,7,0.0,0.0,84,11120.426225830946,27.73764078116395,0.003215434083601286,0.0,0.0,0
M0029,2024-03-13,72,14,2106.41380870782,0.012578616352201259,159,11120.426225830946,27.73764078116395,0.003215434083601286,5.424330438931514,3.9119496855345917,1
M0029,2024-03-13,72,30,4227.905778402036,0.0113314447592068,353,11120.426225830946,27.73764078116395,0.003215434083601286,5.080828384983049,3.5240793201133145,1
M0029,2024-03-14,73,7,1058.0386841227328,0.012195121951219513,82,11119.01067991547,27.73764078116395,0.0032258064516129032,5.4492155493176035,3.780487804878049,1
M0029,2024-03-14,73,14,2106.41380870782,0.012269938650306749,163,11119.01067991547,27.73764078116395,0.0032258064516129032,5.424330438931514,3.8036809815950923,1
M0029,2024-03-14,73,30,4227.905778402036,0.011267605633802818,355,11119.01067991547,27.73764078116395,0.0032258064516129032,5.080828384983049,3.4929577464788735,1
M0029,2024-03-15,74,7,1058.0386841227328,0.013157894736842105,76,11409.037248252784,27.73764078116395,0.0031545741324921135,5.4492155493176035,4.171052631578947,1
M0029,2024-03-15,74,14,2106.41380870782,0.0125,160,11409.037248252784,27.73764078116395,0.0031545741324921135,5.424330438931514,3.9625000000000004,1
M0029,2024-03-15,74,30,4227.905778402036,0.0113314447592068,353,11409.037248252784,27.73764078116395,0.0031545741324921135,5.080828384983049,3.5920679886685556,1
M0029,2024-03-16,75,7,1058.0386841227328,0.013513513513513514,74,11556.589964803736,27.73764078116395,0.003125,5.4492155493176035,4.324324324324325,1
M0029,2024-03-16,75,14,2106.41380870782,0.012578616352201259,159,11556.589964803736,27.73764078116395,0.003125,5.424330438931514,4.0251572327044025,1
M0029,2024-03-16,75,30,4227.905778402036,0.011428571428571429,350,11556.589964803736,27.73764078116395,0.003125,5.080828384983049,3.657142857142857,1
M0029,2024-03-17,76,7,1058.0386841227328,0.013157894736842105,76,11590.117181153302,27.73764078116395,0.003115264797507788,5.4492155493176035,4.223684210526316,1
M0029,2024-03-17,76,14,2106.41380870782,0.012578616352201259,159,11590.117181153302,27.73764078116395,0.003115264797507788,5.424330438931514,4.037735849056604,1
M0029,2024-03-17,76,30,4227.905778402036,0.011396011396011397,351,11590.117181153302,27.73764078116395,0.003115264797507788,5.080828384983049,3.6581196581196584,1
M0029,2024-03-18,77,7,1058.0386841227328,0.013157894736842105,76,11669.729320713677,27.73764078116395,0.0030864197530864196,5.4492155493176035,4.2631578947368425,1
M0029,2024-03-18,77,14,2106.41380870782,0.012345679012345678,162,11669.729320713677,27.73764078116395,0.0030864197530864196,5.424330438931514,4.0,1
M0029,2024-03-18,77,30,5357.892202715339,0.014285714285714285,350,11669.729320713677,27.73764078116395,0.0030864197530864196,6.438774233404128,4.628571428571429,1
M0029,2024-03-19,78,7,2106.41380870782,0.02631578947368421,76,11564.022040294703,27.73764078116395,0.003115264797507788,10.848660877863027,8.447368421052632,1
M0029,2024-03-19,78,14,2106.41380870782,0.012422360248447204,161,11564.022040294703,27.73764078116395,0.003115264797507788,5.424330438931514,3.9875776397515525,1
M0029,2024-03-19,78,30,5357.892202715339,0.014084507042253521,355,11564.022040294703,27.73764078116395,0.003115264797507788,6.438774233404128,4.521126760563381,1
M0029,2024-03-20,79,7,2106.41380870782,0.02666666666666667,75,11596.07903653227,27.73764078116395,0.003115264797507788,10.848660877863027,8.56,1
M0029,2024-03-20,79,14,2106.41380870782,0.0125,160,11596.07903653227,27.73764078116395,0.003115264797507788,5.424330438931514,4.0125,1
M0029,2024-03-20,79,30,5357.892202715339,0.013888888888888888,360,11596.07903653227,27.73764078116395,0.003115264797507788,6.438774233404128,4.458333333333333,1
M0029,2024-03-21,80,7,1048.3751245850872,0.012345679012345678,81,11628.448055866673,65.52473664269012,0.006230529595015576,2.2856692390450792,1.9814814814814814,1
M0029,2024-03-21,80,14,1048.3751245850872,0.006134969325153374,163,11628.448055866673,65.52473664269012,0.006230529595015576,1.1428346195225396,0.9846625766871167,0
M0029,2024-03-21,80,30,4299.853518592607,0.011019283746556474,363,11628.448055866673,65.52473664269012,0.006230529595015576,2.1873945316458308,1.7685950413223142,1
M0029,2024-03-22,81,7,1048.3751245850872,0.011904761904761904,84,11537.649606890944,65.52473664269012,0.006289308176100629,2.2856692390450792,1.8928571428571426,1
M0029,2024-03-22,81,14,1048.3751245850872,0.005917159763313609,169,11537.649606890944,65.52473664269012,0.006289308176100629,1.1428346195225396,0.9408284023668638,0
M0029,2024-03-22,81,30,4299.853518592607,0.010958904109589041,365,11537.649606890944,65.52473664269012,0.006289308176100629,2.1873945316458308,1.7424657534246575,1
M0029,2024-03-23,82,7,1048.3751245850872,0.011764705882352941,85,11551.454664445724,65.52473664269012,0.006309148264984227,2.2856692390450792,1.8647058823529412,1
M0029,2024-03-23,82,14,1048.3751245850872,0.005917159763313609,169,11551.454664445724,65.52473664269012,0.006309148264984227,1.1428346195225396,0.9378698224852071,0
M0029,2024-03-23,82,30,4299.853518592607,0.010869565217391304,368,11551.454664445724,65.52473664269012,0.006309148264984227,2.1873945316458308,1.7228260869565217,1
M0029,2024-03-24,83,7,1048.3751245850872,0.012048192771084338,83,11451.948599116498,65.52473664269012,0.006369426751592357,2.2856692390450792,1.891566265060241,1
M0029,2024-03-24,83,14,1048.3751245850872,0.005952380952380952,168,11451.948599116498,65.52473664269012,0.006369426751592357,1.1428346195225396,0.9345238095238094,0
M0029,2024-03-24,83,30,4299.853518592607,0.010958904109589041,365,11451.948599116498,65.52473664269012,0.006369426751592357,2.1873945316458308,1.7205479452054795,1
M0029,2024-03-25,84,7,1048.3751245850872,0.011627906976744186,86,11500.665487376104,65.52473664269012,0.006349206349206349,2.2856692390450792,1.8313953488372092,1
M0029,2024-03-25,84,14,2176.9791920975313,0.011834319526627219,169,11500.665487376104,65.52473664269012,0.006349206349206349,2.373126878314581,1.863905325443787,1
M0029,2024-03-25,84,30,4299.853518592607,0.01098901098901099,364,11500.665487376104,65.52473664269012,0.006349206349206349,2.1873945316458308,1.7307692307692308,1
M0029,2024-03-26,85,7,0.0,0.0,85,11437.994502273912,102.9667053778718,0.009554140127388535,0.0,0.0,0
