merchant_id,date,day_index,gmv,transaction_count,aov,refund_count,refund_amount,refund_rate,chargeback_count,chargeback_amount,chargeback_rate,fulfillment_delay_avg_days,fulfillment_on_time_rate,customer_count,new_customers,returning_customers,new_customer_rate,pct_pay_card,pct_pay_upi,pct_pay_netbanking,pct_pay_wallet,pct_pay_bnpl,liquidity_balance,pending_settlement_amount
M0022,2024-04-11,101,129428.46198519148,8,16178.557748148934,1,14977.801139631125,0.125,0,0.0,0.0,5.686323145791289,0.6951452798310824,8,3,5,0.375,0.4699272579863553,0.19899650344672293,0.12306147794772836,0.05302917444935215,0.15498558616984123,1678789.2250830862,329486.8119059221
M0022,2024-04-12,102,144310.341706199,11,13119.121973290818,0,0.0,0.0,0,0.0,0.0,5.7014167647835325,0.6901313417140971,11,4,7,0.36363636363636365,0.4828200205459587,0.21021803642806897,0.12020216289470742,0.04569672320268182,0.14106305692858304,1741694.706030861,388514.9770157046
M0022,2024-04-13,103,130696.09477984445,9,14521.788308871606,0,0.0,0.0,0,0.0,0.0,4.867060088829135,0.7199255557034502,9,3,6,0.3333333333333333,0.46186837873203573,0.20454218997724596,0.11826144980675414,0.058860898769718145,0.15646708271424614,1746708.1821741373,389457.0973316038
M0022,2024-04-14,104,121671.97592203185,8,15208.996990253981,0,0.0,0.0,0,0.0,0.0,4.959392737699159,0.7471396359246378,8,3,5,0.375,0.4478377442861024,0.21671822312398553,0.12548805624649312,0.0592587243488664,0.15069725199455258,1738382.8286432142,396678.4124080753
M0022,2024-04-15,105,96151.75248022514,7,13735.964640032164,0,0.0,0.0,0,0.0,0.0,4.789053613147311,0.7562623117795979,7,3,4,0.42857142857142855,0.47597484490761754,0.21377556641478054,0.12506862097465765,0.034756788265837196,0.1504241794371071,1679935.3309132527,348519.8231821015
M0022,2024-04-16,106,70995.86707786108,5,14199.173415572217,1,14718.247456606812,0.2,0,0.0,0.0,3.9520338963685924,0.7625061057553097,5,2,3,0.4,0.4595602959748114,0.22129535750301418,0.1109093466985439,0.06629570594845503,0.14193929387517557,1629126.308782853,274101.34802351124
M0022,2024-04-17,107,141457.87366774378,10,14145.787366774379,1,14302.217828977826,0.1,0,0.0,0.0,3.9558661901485226,0.7675803855363053,10,4,6,0.4,0.4717042553349378,0.20804716968995532,0.11194299910438557,0.051886664126016155,0.15641891174470518,1696565.5788775608,279585.02794024535
M0022,2024-04-18,108,107064.93450577273,6,17844.155750962123,2,40388.25932622923,0.3333333333333333,0,0.0,0.0,3.5033833251483486,0.8299135197497772,6,3,3,0.5,0.44203799661000137,0.21988628589304576,0.10969859190188924,0.07935199534336015,0.1490251302517035,1690239.8556800866,250109.95063956373
M0022,2024-04-19,109,138720.0126035144,10,13872.001260351439,0,0.0,0.0,0,0.0,0.0,2.6469897768597046,0.8397261999722109,10,4,6,0.4,0.4631663199512839,0.22080772223461045,0.11349476189073107,0.06593048348373814,0.1366007124396366,1724146.9248701462,332552.3436218238
M0022,2024-04-20,110,165474.71683498257,10,16547.471683498257,2,33655.13018874534,0.2,0,0.0,0.0,3.357421642806571,0.8153285373713992,10,4,6,0.4,0.46219901226022725,0.20749260486729504,0.1327028257173769,0.04424634348212561,0.1533592136729752,1782456.8299073458,337216.2744292951
M0022,2024-04-21,111,130302.64876279468,9,14478.072084754964,1,12470.74178803483,0.1111111111111111,0,0.0,0.0,2.261469137281054,0.8466348554199873,9,3,6,0.3333333333333333,0.48582007072212596,0.20453384857548992,0.13716827814537821,0.045955110348492784,0.1265226922085131,1805256.8479246765,388371.5062245115
M0022,2024-04-22,112,82948.92924173285,5,16589.78584834657,1,12807.259146034976,0.2,1,15062.581554976217,0.2,1.6797922843042314,0.8684532932920307,5,2,3,0.4,0.47341524432805593,0.214195371781815,0.09118010320624591,0.0705145493753227,0.1506947313085605,1724866.2948500614,319793.163716695
M0022,2024-04-23,113,129961.77533673962,9,14440.197259637736,5,56206.90801764276,0.5555555555555556,0,0.0,0.0,2.3450937368712608,0.8537599427277578,9,3,6,0.3333333333333333,0.48080077548482925,0.20765657553568667,0.09553374754999178,0.058059429293753705,0.1579494721357385,1727812.2567117086,261728.4443895546
M0022,2024-04-24,114,113857.11110772275,8,14232.138888465344,0,0.0,0.0,0,0.0,0.0,1.2297616580924353,0.8770287757376575,8,3,5,0.375,0.4519419662733379,0.22093410398644966,0.11329368581928534,0.059954624780797494,0.15387561914012965,1721779.5740084394,257753.6485225175
M0022,2024-04-25,115,184286.12352287126,15,12285.741568191417,5,60410.74755483592,0.3333333333333333,0,0.0,0.0,1.479464360714107,0.8552824271556498,15,7,8,0.4666666666666667,0.4670073476299432,0.21724715084197863,0.1211113937799474,0.04436509167374377,0.150269016074387,1774861.2282370222,311487.354394855
M0022,2024-04-26,116,210324.69662696926,15,14021.646441797951,2,28112.167822146435,0.13333333333333333,0,0.0,0.0,1.0827267519117427,0.916629862992124,15,6,9,0.4,0.44547401245379914,0.22347585011451482,0.10501023203265081,0.061653827094104365,0.16438607830493074,1897589.7733102082,419945.01588058093
M0022,2024-04-27,117,149198.08936418497,11,13563.46266947136,1,13629.191062877237,0.09090909090909091,0,0.0,0.0,1.0641049087721022,0.931891452757198,11,4,7,0.36363636363636365,0.4697004618928451,0.20508678048045423,0.12405632636829661,0.0510500352908517,0.1501063959675523,1894345.3812541284,441656.8030741659
M0022,2024-04-28,118,114164.6541751665,10,11416.46541751665,1,12261.758703974216,0.1,0,0.0,0.0,0.8325590720221098,0.8892220937846468,10,4,6,0.4,0.47737089255220244,0.21751914874986905,0.10732234553719466,0.05223817388784756,0.1455494392728863,1862501.8963066752,419684.32257732283
M0022,2024-04-29,119,103952.05324763416,7,14850.293321090594,0,0.0,0.0,0,0.0,0.0,1.0562707324356104,0.8781091366633924,7,3,4,0.42857142857142855,0.48332285448891493,0.19111353790428917,0.13501483045729185,0.03537014249977633,0.15517863464972775,1819943.411928427,341423.84702013416
M0022,2024-04-30,120,118180.6809680341,8,14772.585121004262,0,0.0,0.0,0,0.0,0.0,1.3774250349523407,0.8706067723977484,8,3,5,0.375,0.45285557538467347,0.22740851817957833,0.1160123089422412,0.04974227248572833,0.15398132500777867,1811563.3749697865,324035.62968686054
M0022,2024-05-01,121,107345.39980248097,7,15335.057114640138,0,0.0,0.0,0,0.0,0.0,0.9989830230269985,0.8982209412494606,7,3,4,0.42857142857142855,0.4817126854945318,0.2103372018341721,0.09404101456017848,0.05553932187339738,0.15836977623772033,1767181.4447175697,329478.1340181492
M0022,2024-05-02,122,135070.13132331127,9,15007.792369256807,0,0.0,0.0,0,0.0,0.0,0.4557575965127574,0.8994421083437807,9,4,5,0.4444444444444444,0.4633121894568784,0.21123937475357868,0.11202780743142023,0.06062845982643085,0.15279216853169184,1725959.9515701898,360596.2120938263
M0022,2024-05-03,123,189288.75652103274,12,15774.063043419395,0,0.0,0.0,0,0.0,0.0,1.0733602233594641,0.9204697754305248,12,5,7,0.4166666666666667,0.45974116116705843,0.22438009985349183,0.11322000214841552,0.04501902436321815,0.15763971246781608,1786828.5838647673,431704.28764682496
M0022,2024-05-04,124,139649.5682234521,8,17456.196027931514,0,0.0,0.0,0,0.0,0.0,1.1633724805337589,0.9454430895502706,8,3,5,0.375,0.4613609419545283,0.21295380895194432,0.13222694147595032,0.03851859556839594,0.15493971204918114,1809989.843776369,464008.4560677961
M0022,2024-05-05,125,217758.30381669622,15,14517.220254446414,1,13220.717958001047,0.06666666666666667,0,0.0,0.0,0.6895630425621215,0.9024468811008627,15,6,9,0.4,0.4763357971934491,0.22559745172784254,0.09816747335236313,0.044137150985156554,0.15576212674118886,1907018.7512656378,533475.9106031801
M0022,2024-05-06,126,176807.38611758238,12,14733.948843131866,2,30692.773614019723,0.16666666666666666,0,0.0,0.0,0.8999955272498666,0.8746044761687569,12,4,8,0.3333333333333333,0.44764250308226455,0.20231376739024848,0.12574539728683007,0.06398900090917169,0.16030933133148528,1973698.606265854,490301.76658570993
M0022,2024-05-07,127,139210.67843605712,11,12655.516221459739,1,11266.22792395872,0.09090909090909091,1,12477.540057176151,0.09090909090909091,0.9321168618004133,0.9145057436453925,11,5,6,0.45454545454545453,0.4821475718126041,0.22221997472549532,0.10174859044922502,0.05545562792769843,0.13842823508497715,2000571.2109079503,478596.64887435624
M0022,2024-05-08,128,225362.46382940895,18,12520.136879411608,2,24629.292158874545,0.1111111111111111,1,14330.458407334101,0.05555555555555555,1.7227986125864736,0.8800160158253983,18,8,10,0.4444444444444444,0.4685771561777456,0.20602804746221298,0.12145751738355114,0.05002819028106661,0.1539090886954237,2133121.1614265773,474792.23468619544
M0022,2024-05-09,129,124630.61820022044,8,15578.827275027556,1,14267.125324913652,0.125,0,0.0,0.0,1.120953295087235,0.897625941170021,8,4,4,0.5,0.4726665980115137,0.19317946674965364,0.12278154606405575,0.055778410737749,0.15559397843702785,2089587.2504217734,439041.1150579396
M0022,2024-05-10,130,161347.85981057948,13,12411.373831583038,1,11766.099094778998,0.07692307692307693,0,0.0,0.0,1.3437335439830278,0.9190140204328319,13,6,7,0.46153846153846156,0.4520352031997429,0.21561018365001114,0.11864890382150675,0.053224344202435166,0.16048136512630407,2116771.926289496,460678.4252616417
M0022,2024-05-11,131,184624.8862624114,12,15385.407188534284,0,0.0,0.0,0,0.0,0.0,0.9773368848226517,0.9113660953457051,12,5,7,0.4166666666666667,0.48701468295807765,0.21357532852758904,0.10715638833663413,0.05416188315511646,0.1380917170225827,2176785.120781643,444570.1398535187
M0022,2024-05-12,132,268967.65726262034,18,14942.64762570113,4,63969.186575653235,0.2222222222222222,0,0.0,0.0,1.500991092712432,0.9038627124846047,18,7,11,0.3888888888888889,0.4652641916681404,0.2175161232998439,0.1144599625132039,0.03596440088312109,0.16679532163569064,2378225.5196856614,539205.117665179
M0022,2024-05-13,133,108506.0826129535,8,13563.260326619187,1,14847.858539445928,0.125,0,0.0,0.0,1.1805832538796868,0.877284318757328,8,3,5,0.375,0.4662723371676256,0.2020472167459528,0.12787461888703736,0.052274457192592175,0.15153137000679198,2320863.5596387633,483281.5810228861
M0022,2024-05-14,134,152258.5866733619,10,15225.85866733619,1,15422.553465145953,0.1,0,0.0,0.0,0.7068736779548115,0.9240293960318683,10,4,6,0.4,0.4542260148922502,0.21535320923472145,0.13209853054014484,0.04988816448742141,0.14843408084546217,2318299.7938834387,435492.7279686906
M0022,2024-05-15,135,170882.0457569168,10,17088.20457569168,1,17806.524690194077,0.1,0,0.0,0.0,0.6710455015723711,0.8977811229893473,10,4,6,0.4,0.46445685209888193,0.21179180554584368,0.10565530270301805,0.05528767834619414,0.16280836130606205,2297441.399922613,383569.77834844624
M0022,2024-05-16,136,158382.72481418907,11,14398.429528562643,4,59007.101391144104,0.36363636363636365,0,0.0,0.0,0.4163894683899938,0.9059905155310712,11,4,7,0.36363636363636365,0.4473076759451389,0.21958866254985948,0.10963533765010844,0.06294810975616634,0.16052021409872685,2253709.7542721685,389287.1776979836
M0022,2024-05-17,137,217202.28640520267,13,16707.86818501559,1,16374.780626033209,0.07692307692307693,0,0.0,0.0,0.8948539965823665,0.8596814153576298,13,5,8,0.38461538461538464,0.4681022001950325,0.21960302474251506,0.11144131206259791,0.04177817841429158,0.15907528458556305,2298116.9322277727,453278.65026893717
M0022,2024-05-18,138,147902.16138573558,10,14790.216138573558,3,44755.988253328884,0.3,0,0.0,0.0,0.49383677125318737,0.9034227572530324,10,4,6,0.4,0.4709545447860173,0.23044157549856595,0.11021839558274141,0.04655623149515411,0.1418292526375212,2273951.920260989,403349.30233462114
M0022,2024-05-19,139,268593.7199835402,16,16787.10749897126,3,43443.60493149319,0.1875,0,0.0,0.0,1.014122216110687,0.9064057112335384,16,6,10,0.375,0.4538655716355834,0.2263402911193857,0.10980369273129092,0.055950914708635766,0.15403952980510421,2449320.0142729958,529123.7939636232
M0022,2024-05-20,140,94468.055451985,7,13495.436493140714,2,28353.82584544688,0.2857142857142857,0,0.0,0.0,0.32053511282119684,0.9016705811365222,7,3,4,0.42857142857142855,0.4633462291190837,0.20291702160283334,0.11870523218123959,0.05845996182445343,0.15657155527239003,2314377.583037169,394410.5177909918
M0022,2024-05-21,141,108807.73105621924,7,15543.961579459892,0,0.0,0.0,0,0.0,0.0,0.8107970400003709,0.9367861319254129,7,3,4,0.42857142857142855,0.4781863411762666,0.2129566656058392,0.11852461459978278,0.035826320065969225,0.1545060585521421,2240711.2230289094,400072.07571480435
M0022,2024-05-22,142,116927.64474205943,9,12991.960526895493,3,32420.50760137333,0.3333333333333333,0,0.0,0.0,1.1635802262534707,0.9233826694659341,9,4,5,0.4444444444444444,0.4614761658836712,0.21880289853982862,0.1260938504938914,0.04049426924497851,0.15313281583763017,2209539.6098361905,259429.09780344344
M0022,2024-05-23,143,217907.3795976292,14,15564.812828402084,1,14256.451643060725,0.07142857142857142,0,0.0,0.0,0.8925566281454362,0.9284931773610542,14,6,8,0.42857142857142855,0.4622202857655263,0.21059849731273247,0.1249518784882368,0.058711004165652635,0.14351833426785168,2277991.4266978092,396965.7961514738
M0022,2024-05-24,144,241237.68219838938,14,17231.26301417067,0,0.0,0.0,0,0.0,0.0,0.6805524586362481,0.8893744509014523,14,5,9,0.35714285714285715,0.467476004333221,0.21620826275668864,0.11248541244576332,0.051235813193344346,0.15259450727098264,2401691.7649573595,529395.7472936439
M0022,2024-05-25,145,144903.92526962567,12,12075.32710580214,3,32818.69616883519,0.25,0,0.0,0.0,1.1794684230178678,0.8866816329077258,12,5,7,0.4166666666666667,0.4482169376525758,0.2189011643755148,0.10993934693371825,0.059689503295818694,0.16325304774237268,2315765.6611885144,556973.8392537483
M0022,2024-05-26,146,264074.72549461067,17,15533.807382035922,4,64066.86453999706,0.23529411764705882,0,0.0,0.0,1.1407751011708602,0.8981503070892398,17,8,9,0.47058823529411764,0.4742681982803329,0.22203599138335336,0.10469405845944647,0.044352395717493484,0.15464935615937378,2402125.2794934153,553330.7722537934
M0022,2024-05-27,147,116996.95279198689,8,14624.61909899836,1,13416.310065568066,0.125,0,0.0,0.0,1.1228110580642507,0.8576326423455088,8,3,5,0.375,0.4676109416908369,0.20911072703606182,0.12297115265954785,0.04585908883389802,0.1544480897796556,2340902.282193036,415673.7327818229
M0022,2024-05-28,148,152010.62977364977,12,12667.55248113748,1,10223.921154725109,0.08333333333333333,1,14070.071071791417,0.08333333333333333,1.0224859300828195,0.9051273033354217,12,5,7,0.4166666666666667,0.46650342519752513,0.20525147061277407,0.13964580107365585,0.039650584333155464,0.14894871878288948,2308851.892830705,445375.21229995706
M0022,2024-05-29,149,146747.5247911051,10,14674.75247911051,3,40882.66458866187,0.3,0,0.0,0.0,1.0139409398414552,0.9146810038380061,10,4,6,0.4,0.46686927290204056,0.221064913123419,0.10985569537757305,0.041505062216856924,0.16070505638011048,2293441.014868791,351232.2115477867
M0022,2024-05-30,150,151645.4128160703,11,13785.946619642755,2,26853.66608554161,0.18181818181818182,0,0.0,0.0,0.9348183660362698,0.8662427422370315,11,4,7,0.36363636363636365,0.4526656288482783,0.20898686502457212,0.11997978641453184,0.05862424459430315,0.15974347511831455,2264072.424193643,372443.3155518966
M0022,2024-05-31,151,238271.40424730524,16,14891.962765456577,1,13703.893144828038,0.0625,0,0.0,0.0,0.8757315804042554,0.8987763090734584,16,6,10,0.375,0.46072187019670335,0.2116484310029764,0.1207635897950282,0.04964193030064496,0.15722417870464714,2322858.7840718026,455224.1180354491
M0022,2024-06-01,152,296323.7009763068,20,14816.18504881534,3,39250.09361389532,0.15,0,0.0,0.0,1.0283975591189414,0.929023421131801,20,7,13,0.35,0.45107632704540346,0.20760370279112283,0.12650216499910127,0.056965637322690624,0.1578521678416819,2537322.8471394866,606432.8651954174
M0022,2024-06-02,153,191040.23029877726,14,13645.730735626947,1,13618.842513767047,0.07142857142857142,0,0.0,0.0,1.2611158875843043,0.8965314790389896,14,5,9,0.35714285714285715,0.4608549383651511,0.2131142972290749,0.11010808923377219,0.05141230388709042,0.1645103712849114,2605886.065456156,659062.5062498989
M0022,2024-06-03,154,79192.95980927629,6,13198.826634879382,3,34526.43242517567,0.5,0,0.0,0.0,1.1721379880105967,0.9068553272416964,6,2,4,0.3333333333333333,0.4516946438444573,0.21635418508462603,0.1100964217933426,0.06231449729474753,0.15954025198282648,2469886.0782797933,479161.5225315223
M0022,2024-06-04,155,159155.06424824623,10,15915.506424824624,1,16034.580398259723,0.1,0,0.0,0.0,0.9520996921181484,0.8854475900326172,10,3,7,0.3,0.4766625352992129,0.20980347059658627,0.12441204550204411,0.04652592671104542,0.14259602189111129,2462700.824050217,365208.3990190973
M0022,2024-06-05,156,154421.71999207154,13,11878.593845543965,0,0.0,0.0,2,22403.3918077829,0.15384615384615385,0.3642772672378207,0.8754084784581937,13,5,8,0.38461538461538464,0.46757266820929316,0.21137820588803483,0.10489835885918529,0.052680408875178955,0.1634703581683078,2415243.278325193,342208.7312261587
M0022,2024-06-06,157,167450.3018694646,11,15222.754715405872,2,29453.33980324944,0.18181818181818182,0,0.0,0.0,0.7754861958319155,0.9182407672455469,11,5,6,0.45454545454545453,0.45704976925481494,0.20293417170746128,0.1262237055778372,0.056214393081857265,0.1575779603780293,2372830.0205684626,435539.1659082732
M0022,2024-06-07,158,171827.05633925938,12,14318.921361604947,3,36285.77466339778,0.25,0,0.0,0.0,0.9399525742414662,0.8747731775663065,12,5,7,0.4166666666666667,0.47153325286613285,0.21584981602969677,0.11187798115783598,0.0445237467788794,0.15621520316745507,2382960.624779413,427959.9637341483
M0022,2024-06-08,159,168640.3928817101,12,14053.366073475843,1,12176.560913012758,0.08333333333333333,0,0.0,0.0,0.9168102430111279,0.9028541122037381,12,4,8,0.3333333333333333,0.469174607185779,0.2195174695754828,0.10975204445655179,0.04347438350899083,0.15808149527319565,2359061.342146931,430002.0757107741
M0022,2024-06-09,160,161716.93134646403,12,13476.41094553867,1,13144.33814097632,0.08333333333333333,0,0.0,0.0,0.958410964255399,0.8895123785114956,12,5,7,0.4166666666666667,0.4425813930692973,0.22106843254380806,0.1310932643846109,0.04014110147333625,0.1651158085289474,2369572.652246705,440577.70685004664
M0022,2024-06-10,161,147135.91705679448,10,14713.591705679448,0,0.0,0.0,0,0.0,0.0,1.4362915099279778,0.8958430107008374,10,4,6,0.4,0.47911775827407993,0.21025233102183644,0.11940964396008993,0.037409445252660496,0.15381082149133327,2327229.1614924413,452172.3422309795
M0022,2024-06-11,162,147854.43776835245,10,14785.443776835245,4,55102.58084867644,0.4,0,0.0,0.0,1.1958651126696123,0.9098415681912375,10,4,6,0.4,0.470654877402749,0.20409701076688497,0.11750439746633567,0.05781203577458056,0.14993167858944978,2259949.605230006,388460.36718195817
M0022,2024-06-12,163,126340.11121635306,9,14037.79013515034,0,0.0,0.0,0,0.0,0.0,1.2554603115647711,0.8504592721952879,9,3,6,0.3333333333333333,0.4570453202469301,0.21568832875200056,0.12325714519999784,0.051513966037469425,0.15249523976360208,2188673.4602729497,366227.88519282354
M0022,2024-06-13,164,162731.37918748416,10,16273.137918748416,2,27649.545706483095,0.2,0,0.0,0.0,0.6496767453456989,0.900304141319132,10,4,6,0.4,0.4567544375780873,0.20135569456506944,0.12818536891331225,0.050489741218479746,0.1632147577250513,2166614.2239162372,354173.8016170301
M0022,2024-06-14,165,188462.0838427044,12,15705.173653558699,1,15613.850890757585,0.08333333333333333,1,15680.803907796948,0.08333333333333333,0.882936041722984,0.8985723642379813,12,5,7,0.4166666666666667,0.4622183928374148,0.2238695374361882,0.10603594283480412,0.05058342676626095,0.157292700125332,2220318.3417595527,434270.17764930095
M0022,2024-06-15,166,132583.07146699933,9,14731.452385222148,1,15448.62646297684,0.1111111111111111,0,0.0,0.0,0.9230066691322023,0.8746056546495797,9,4,5,0.4444444444444444,0.46411882719846626,0.2157338692703284,0.1196689118160982,0.03801186636193398,0.16246652535317313,2178640.675654689,425064.5114369704
M0022,2024-06-16,167,194582.96637306563,14,13898.783312361831,2,25819.954898583313,0.14285714285714285,0,0.0,0.0,0.6777209778026825,0.8832276233866382,14,5,9,0.35714285714285715,0.4752743998223392,0.22415462956467705,0.11911398407192668,0.03873409000227475,0.14272289653878228,2260112.70633704,458745.6894304516
M0022,2024-06-17,168,142753.9176368591,9,15861.546404095458,1,17057.380372237298,0.1111111111111111,0,0.0,0.0,1.1151961218129156,0.9144427683451246,9,4,5,0.4444444444444444,0.45768141730219186,0.22163078880914586,0.12349972196231357,0.03671116057428022,0.16047691135206849,2226311.3623669106,411593.99374312663
M0022,2024-06-18,169,116446.11793647893,7,16635.159705211274,1,18177.50591973004,0.14285714285714285,0,0.0,0.0,1.1759874518651112,0.883603489476205,7,3,4,0.42857142857142855,0.4661497481508585,0.2167049851337738,0.10965984213394202,0.05009611572383499,0.15738930885759078,2155013.856986266,392728.160755853
M0022,2024-06-19,170,107502.12616448762,8,13437.765770560953,1,11810.99582397807,0.125,0,0.0,0.0,1.3767900038117429,0.9497985532185866,8,3,5,0.375,0.47729196051773265,0.22244135082924182,0.10873819431733811,0.04580919668735606,0.14571929764833133,2095912.912321495,319656.27962188027
M0022,2024-06-20,171,121535.1678422877,8,15191.895980285963,1,13700.703653539997,0.125,0,0.0,0.0,1.4520087665398713,0.904236186649422,8,3,5,0.375,0.45501472861444864,0.21856870809015053,0.122622429309205,0.04351326841559945,0.16028086557059637,2057278.3492962292,301794.20654600614
M0022,2024-06-21,172,143356.99961008586,9,15928.555512231762,1,13910.565184938585,0.1111111111111111,0,0.0,0.0,1.1347533331700836,0.9115974258245855,9,3,6,0.3333333333333333,0.4558492665755957,0.2095612904012758,0.12917490426730532,0.05083186218530102,0.1545826765705221,2065574.971406877,332972.0289544045
M0022,2024-06-22,173,127682.3382978499,10,12768.23382978499,4,46951.73417964777,0.4,0,0.0,0.0,0.5425999182424448,0.8721728520992132,10,4,6,0.4,0.47823805950510406,0.21045617338564482,0.10298823821777828,0.06001666418247967,0.14830086470899323,2041918.7566879399,318011.5027320971
M0022,2024-06-23,174,149543.37420683375,10,14954.337420683374,0,0.0,0.0,0,0.0,0.0,1.2663062812772246,0.8921017746755276,10,4,6,0.4,0.4644845419698788,0.21395578512060334,0.10879684097787495,0.058434973930949714,0.15432785800069326,2046015.0406071462,359720.41275018314
M0022,2024-06-24,175,100333.33923528757,7,14333.334176469652,3,38773.68443940889,0.42857142857142855,0,0.0,0.0,0.9867743758092773,0.8854040897630232,7,3,4,0.42857142857142855,0.4833107865978951,0.2105100538976209,0.1171551070295135,0.05743192461741318,0.1315921278575572,1980009.5025221356,291833.6331209146
M0022,2024-06-25,176,129827.81437787993,9,14425.312708653326,3,41403.70413171843,0.3333333333333333,0,0.0,0.0,0.7650061405452473,0.9349068534363114,9,3,6,0.3333333333333333,0.4609545825900109,0.21417641678560398,0.11281217120266271,0.05594862950062196,0.1561081999211005,1973594.0354457041,299527.1392488739
M0022,2024-06-26,177,147541.63036386116,10,14754.163036386115,0,0.0,0.0,0,0.0,0.0,0.8352521092221272,0.919207819834559,10,4,6,0.4,0.45369108001769803,0.20849600957987444,0.10531165281024217,0.06947439714464826,0.163026860447537,1967724.617322783,297525.3954059013
M0022,2024-06-27,178,118691.7304867568,8,14836.4663108446,1,14355.16030951418,0.125,0,0.0,0.0,0.9825756928258633,0.8808047125322361,8,3,5,0.375,0.4527843570631938,0.20410278695172512,0.1118538380444701,0.07530417072420763,0.15595484721640326,1955563.7625600866,340302.3107872653
M0022,2024-06-28,179,202229.86757053123,13,15556.143659271633,0,0.0,0.0,0,0.0,0.0,1.4177469615834282,0.8614107546380996,13,5,8,0.38461538461538464,0.4754281212984666,0.2154290739896589,0.09295487390681259,0.062093968491470516,0.15409396231359124,2017005.7169258886,454108.06811163505
M0023,2024-01-01,0,10482.833001651516,1,10482.833001651516,0,0.0,0.0,0,0.0,0.0,0.7054018469228076,0.9340758504139423,1,0,1,0.0,0.4610162138729971,0.2018826852167871,0.13375067970617777,0.050971975758223105,0.15237844544581491,100953.37942716129,10482.833001651516
M0023,2024-01-02,1,10971.385479286637,1,10971.385479286637,0,0.0,0.0,0,0.0,0.0,0.797734478758989,0.9617936485446437,1,0,1,0.0,0.46289476600085255,0.21993167051191348,0.11222020202221927,0.044859255893623017,0.16009410557139175,102035.12473509938,21454.21848093815
M0023,2024-01-03,2,13442.410199846887,1,13442.410199846887,0,0.0,0.0,0,0.0,0.0,0.8471212917547768,0.9581059428167757,1,0,1,0.0,0.47246083756503876,0.20599089988619762,0.10235565758084532,0.05909136234820979,0.16010124261970846,103308.39959381879,34896.62868078504
M0023,2024-01-04,3,11965.441453127483,1,11965.441453127483,0,0.0,0.0,0,0.0,0.0,0.5256698186972333,0.9414834589468112,1,0,1,0.0,0.47169725879040353,0.19088925784725952,0.13881184884031705,0.04609188907071317,0.15250974545130674,106575.08710827037,46862.07013391252
M0023,2024-01-05,4,11136.577362973463,1,11136.577362973463,0,0.0,0.0,0,0.0,0.0,1.5709365261253485,0.8701819938968012,1,0,1,0.0,0.45560566277256453,0.2245909673939471,0.11411442884388603,0.048314577422698804,0.1573743635669036,105597.4573904367,47515.814495234474
M0023,2024-01-06,5,12362.176674422264,1,12362.176674422264,0,0.0,0.0,0,0.0,0.0,1.1776080153916313,0.9632317290842974,1,0,1,0.0,0.46550223482176695,0.21578598903708043,0.1125862070439204,0.049639962650693745,0.15648560644653842,108808.5610479454,48906.605690370096
M0023,2024-01-07,6,13890.048048684619,1,13890.048048684619,0,0.0,0.0,0,0.0,0.0,0.30340465073008105,0.9430055021047145,1,0,1,0.0,0.4597079437807217,0.20278254548585112,0.12684818039345558,0.051368698925996804,0.15929263141397482,110495.55791578189,49354.24353920783
M0023,2024-01-08,7,10147.612783590877,1,10147.612783590877,0,0.0,0.0,0,0.0,0.0,0.8387361083970857,0.9192362452289338,1,0,1,0.0,0.4706142542482555,0.20687499388458505,0.11918234599284783,0.052681705478786624,0.15064670039552497,109821.21773198778,47536.41486967122
M0023,2024-01-09,8,11273.966254187579,1,11273.966254187579,0,0.0,0.0,0,0.0,0.0,0.6732021276959446,0.9844889429242952,1,0,1,0.0,0.4882747265800564,0.18952536471504178,0.11572689712587579,0.05401743727969469,0.15245557429933135,110611.85644379296,47673.80376088534
M0023,2024-01-10,9,11334.252976157999,1,11334.252976157999,0,0.0,0.0,0,0.0,0.0,1.3847520984643416,0.9454580901591659,1,0,1,0.0,0.4695059315915046,0.19733406218798233,0.12047497522406048,0.05841429647685661,0.15427073451959597,111307.86004200527,46645.88006262107
M0023,2024-01-11,10,9490.942073903509,1,9490.942073903509,0,0.0,0.0,0,0.0,0.0,0.7453218073004836,0.9500103202590848,1,0,1,0.0,0.45367162471144556,0.20578760385244146,0.1006967772628588,0.07784046747516775,0.16200352669808632,110408.52320466204,42246.77408783996
M0023,2024-01-12,11,12569.562456909664,1,12569.562456909664,0,0.0,0.0,0,0.0,0.0,1.491924542923295,0.9467256539900619,1,0,1,0.0,0.4689116484188272,0.19544166571391508,0.1224862170858815,0.058713337601711865,0.15444713117966435,112371.31380414632,44668.72376115875
M0023,2024-01-13,12,13424.21740000457,1,13424.21740000457,0,0.0,0.0,0,0.0,0.0,1.0174119623748796,0.9777306915095557,1,0,1,0.0,0.47676427938072385,0.20421987136416553,0.11908984642023694,0.06845671756892797,0.13146928526594556,115715.88704513793,46818.97490697574
M0023,2024-01-14,13,10482.323983306222,1,10482.323983306222,0,0.0,0.0,0,0.0,0.0,0.494720673367982,0.9181818974651217,1,0,1,0.0,0.483218570908741,0.19011165368078034,0.10075049490698035,0.05946506702151647,0.166454213481982,114048.05893284958,45967.04591412396
